l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.5822740197181702, 0.5741125345230103, -0.15785764157772064]","[0.48691409826278687, 0.5347566604614258, -0.08606600761413574]","[0.6002576947212219, 0.7176637649536133, -0.23859447240829468]","[0.4588729441165924, 0.42164748907089233, -0.11243508756160736]","[0.5942851901054382, 0.8524160385131836, -0.4282308518886566]","[0.4474141001701355, 0.2680005133152008, -0.16007861495018005]","[0.557694137096405, 0.8500851392745972, -0.005789914634078741]","[0.49722570180892944, 0.841881513595581, 0.005971268285065889]"
"[0.5822747349739075, 0.5741695761680603, -0.14711371064186096]","[0.48687395453453064, 0.5339921712875366, -0.07429515570402145]","[0.600239634513855, 0.7176644802093506, -0.2277437150478363]","[0.4542801082134247, 0.4185221493244171, -0.09831240028142929]","[0.5943080186843872, 0.8523834943771362, -0.4187317490577698]","[0.44266146421432495, 0.26856961846351624, -0.14458982646465302]","[0.557727038860321, 0.8499640822410583, -0.006011743564158678]","[0.49719443917274475, 0.8418828248977661, 0.006201656069606543]"
"[0.5823045372962952, 0.5744215846061707, -0.1484261453151703]","[0.48687294125556946, 0.5338802337646484, -0.0754324272274971]","[0.6004683375358582, 0.7176844477653503, -0.2288067787885666]","[0.4514577090740204, 0.41793331503868103, -0.10147278010845184]","[0.5944148302078247, 0.8523289561271667, -0.42008814215660095]","[0.4373529553413391, 0.268974244594574, -0.15216132998466492]","[0.5577871203422546, 0.8500127792358398, -0.0065465462394058704]","[0.49719107151031494, 0.8420202732086182, 0.006740085780620575]"
"[0.5823452472686768, 0.5746121406555176, -0.13690045475959778]","[0.4869455099105835, 0.5336651802062988, -0.06225234642624855]","[0.600563645362854, 0.7176817655563354, -0.21456947922706604]","[0.4502030313014984, 0.41792747378349304, -0.08827940374612808]","[0.5944815874099731, 0.852313756942749, -0.4054920971393585]","[0.43332257866859436, 0.2705315947532654, -0.14341464638710022]","[0.5578381419181824, 0.8500516414642334, -0.007496180944144726]","[0.49715983867645264, 0.8421860933303833, 0.007693612016737461]"
"[0.5825302600860596, 0.57464599609375, -0.13621951639652252]","[0.4869389235973358, 0.5336331129074097, -0.050829268991947174]","[0.6005992889404297, 0.7178354263305664, -0.21220721304416656]","[0.4477643370628357, 0.4182497560977936, -0.06800422072410583]","[0.5945423245429993, 0.8523385524749756, -0.40146583318710327]","[0.4283808171749115, 0.27401039004325867, -0.1222042664885521]","[0.5581687092781067, 0.8503968119621277, -0.009095373563468456]","[0.49722200632095337, 0.8425440192222595, 0.009299355559051037]"
"[0.5829679369926453, 0.5747742652893066, -0.13340266048908234]","[0.4869278073310852, 0.5336467623710632, -0.041390225291252136]","[0.6005955934524536, 0.7182350754737854, -0.20460812747478485]","[0.4465338885784149, 0.41879987716674805, -0.051780279725790024]","[0.5945953726768494, 0.852592945098877, -0.3911207616329193]","[0.42499497532844543, 0.2792942225933075, -0.10577637702226639]","[0.5582342743873596, 0.8508334159851074, -0.010688111186027527]","[0.4972231090068817, 0.8429672718048096, 0.010881740599870682]"
"[0.5833463072776794, 0.574790894985199, -0.12837637960910797]","[0.48692604899406433, 0.5337925553321838, -0.039513494819402695]","[0.6006477475166321, 0.719260573387146, -0.17809347808361053]","[0.4456736147403717, 0.4206550717353821, -0.046565983444452286]","[0.594954788684845, 0.8541442155838013, -0.34597739577293396]","[0.4209529161453247, 0.2826818823814392, -0.10585857927799225]","[0.5587756037712097, 0.8512780666351318, -0.011487654410302639]","[0.497511088848114, 0.8438040614128113, 0.011671429499983788]"
"[0.5838876366615295, 0.574672281742096, -0.12946394085884094]","[0.48681965470314026, 0.5337759852409363, -0.04877203702926636]","[0.6009193658828735, 0.7206478714942932, -0.161224827170372]","[0.44531720876693726, 0.42508798837661743, -0.05728299170732498]","[0.5957755446434021, 0.8567858934402466, -0.3150799572467804]","[0.41676127910614014, 0.28796374797821045, -0.11994187533855438]","[0.5607829689979553, 0.8513481616973877, -0.011419955641031265]","[0.4979929029941559, 0.8442966341972351, 0.011599826626479626]"
"[0.5839839577674866, 0.5743366479873657, -0.13115867972373962]","[0.48681527376174927, 0.5336658954620361, -0.05364818498492241]","[0.6013336181640625, 0.7206701040267944, -0.1604783833026886]","[0.44355013966560364, 0.4283680319786072, -0.06511874496936798]","[0.5965513586997986, 0.8570905327796936, -0.3155428171157837]","[0.41327932476997375, 0.2925880253314972, -0.12649939954280853]","[0.5620611310005188, 0.8513485789299011, -0.011376846581697464]","[0.4983452260494232, 0.8446255326271057, 0.01155046746134758]"
"[0.5841146111488342, 0.5743328928947449, -0.12309085577726364]","[0.4869123101234436, 0.5335436463356018, -0.05042510852217674]","[0.6026002168655396, 0.7196166515350342, -0.13434623181819916]","[0.44272705912590027, 0.42972061038017273, -0.05287750065326691]","[0.5970498323440552, 0.8570607900619507, -0.27590885758399963]","[0.40866008400917053, 0.2989599406719208, -0.1260911524295807]","[0.5625203251838684, 0.8514145612716675, -0.01132894866168499]","[0.4984997510910034, 0.8450112342834473, 0.011500176042318344]"
"[0.5846874713897705, 0.5745353698730469, -0.1264461874961853]","[0.4872889220714569, 0.5335604548454285, -0.053045716136693954]","[0.6042969226837158, 0.719288170337677, -0.13917112350463867]","[0.4423932135105133, 0.43419212102890015, -0.05219801142811775]","[0.5976791381835938, 0.8570420742034912, -0.2816883623600006]","[0.40566202998161316, 0.3088544011116028, -0.12851741909980774]","[0.5629233717918396, 0.8515999913215637, -0.011312327347695827]","[0.4988986849784851, 0.8455701470375061, 0.011478114873170853]"
"[0.5855742692947388, 0.5745387077331543, -0.12740039825439453]","[0.4878963828086853, 0.532324492931366, -0.05004297196865082]","[0.6054006218910217, 0.7192237973213196, -0.1384814828634262]","[0.44026148319244385, 0.437303364276886, -0.02665315382182598]","[0.5985052585601807, 0.8571950793266296, -0.28616687655448914]","[0.4009860157966614, 0.3152659237384796, -0.0973263531923294]","[0.563159167766571, 0.8516185879707336, -0.011485625058412552]","[0.4995124638080597, 0.8456822633743286, 0.011642931960523129]"
"[0.5856875777244568, 0.5744749903678894, -0.12539009749889374]","[0.487948477268219, 0.5308235883712769, -0.051731813699007034]","[0.6058740615844727, 0.7192440032958984, -0.12686774134635925]","[0.4382685124874115, 0.4410971701145172, -0.028842465952038765]","[0.5993951559066772, 0.857745885848999, -0.26889193058013916]","[0.3961949944496155, 0.32263684272766113, -0.09912959486246109]","[0.5636171698570251, 0.8516170978546143, -0.011466599069535732]","[0.49987557530403137, 0.8459053039550781, 0.011622806079685688]"
"[0.5860909819602966, 0.5735131502151489, -0.12422595173120499]","[0.4880284070968628, 0.530226469039917, -0.04821062833070755]","[0.6059790849685669, 0.7191989421844482, -0.13025858998298645]","[0.43660417199134827, 0.448193222284317, -0.011407462880015373]","[0.60033118724823, 0.8577284812927246, -0.2785073220729828]","[0.392791211605072, 0.3319483697414398, -0.07664821296930313]","[0.5638553500175476, 0.8512437343597412, -0.011501644738018513]","[0.4999683201313019, 0.8458709120750427, 0.011655895970761776]"
"[0.5867636203765869, 0.5735106468200684, -0.11369332671165466]","[0.4880903959274292, 0.5297200679779053, -0.0495864637196064]","[0.6059849858283997, 0.7196467518806458, -0.10766933858394623]","[0.4339078366756439, 0.44936540722846985, -0.018210122361779213]","[0.6012712121009827, 0.857526421546936, -0.24826212227344513]","[0.3881493806838989, 0.3370109498500824, -0.07880588620901108]","[0.5639716386795044, 0.8509222865104675, -0.010521571151912212]","[0.5001716017723083, 0.8457860946655273, 0.01067336555570364]"
"[0.5867839455604553, 0.5735781192779541, -0.10764868557453156]","[0.48799964785575867, 0.5289694666862488, -0.0435066744685173]","[0.6057819724082947, 0.7198246121406555, -0.10169030725955963]","[0.4279896914958954, 0.4488178491592407, -0.006069822236895561]","[0.6018546223640442, 0.8574572205543518, -0.2441590279340744]","[0.37720662355422974, 0.33837100863456726, -0.06536822766065598]","[0.5639222264289856, 0.850818395614624, -0.010299282148480415]","[0.500167191028595, 0.8458342552185059, 0.010464866645634174]"
"[0.5868597030639648, 0.5736696720123291, -0.1057792603969574]","[0.4878273904323578, 0.528161346912384, -0.03981592506170273]","[0.6056395173072815, 0.7196441888809204, -0.09553785622119904]","[0.4253416657447815, 0.4533108174800873, 0.005651283077895641]","[0.6020875573158264, 0.8571723699569702, -0.2322046309709549]","[0.3722054362297058, 0.3450014591217041, -0.04677067697048187]","[0.5639098882675171, 0.8508251905441284, -0.010296840220689774]","[0.5001646876335144, 0.8463053703308105, 0.010462725535035133]"
"[0.5869282484054565, 0.5736733078956604, -0.10964111238718033]","[0.48762938380241394, 0.5280892252922058, -0.041850026696920395]","[0.6055459976196289, 0.7196186780929565, -0.10282837599515915]","[0.4225190579891205, 0.46007317304611206, -0.002726213773712516]","[0.6024309396743774, 0.8560471534729004, -0.23904642462730408]","[0.367315411567688, 0.3534125089645386, -0.06549897789955139]","[0.5638584494590759, 0.8505940437316895, -0.009960394352674484]","[0.5001083612442017, 0.846423864364624, 0.010115077719092369]"
"[0.5868507623672485, 0.5737102031707764, -0.11044825613498688]","[0.487404465675354, 0.5280943512916565, -0.043267425149679184]","[0.6053444743156433, 0.7197919487953186, -0.1061076670885086]","[0.42174628376960754, 0.46429651975631714, 0.0033436177764087915]","[0.6025688052177429, 0.8558411002159119, -0.23733247816562653]","[0.3643735647201538, 0.3636503517627716, -0.05690624564886093]","[0.5637254118919373, 0.8502780199050903, -0.009369987063109875]","[0.5000678896903992, 0.8466188907623291, 0.009521005675196648]"
"[0.5868132710456848, 0.5735751390457153, -0.11965789645910263]","[0.4869737923145294, 0.5281811356544495, -0.050737474113702774]","[0.6051863431930542, 0.7197380661964417, -0.11125537008047104]","[0.4197293519973755, 0.4694463014602661, 0.0025851333048194647]","[0.6032789349555969, 0.8549081087112427, -0.24570582807064056]","[0.3607880771160126, 0.3710351586341858, -0.053071215748786926]","[0.563668966293335, 0.8498457074165344, -0.008583777584135532]","[0.5000656247138977, 0.8466902375221252, 0.008730310946702957]"
"[0.5868139266967773, 0.5734895467758179, -0.1449180692434311]","[0.4864517152309418, 0.5283430218696594, -0.055816326290369034]","[0.6051434874534607, 0.719720721244812, -0.1479356735944748]","[0.41817915439605713, 0.47607421875, 0.00924027618020773]","[0.6039146780967712, 0.854115903377533, -0.28248825669288635]","[0.3583149313926697, 0.3814608156681061, -0.03708995506167412]","[0.5635412335395813, 0.8482062816619873, -0.008765773847699165]","[0.4999758303165436, 0.8458464741706848, 0.008896853774785995]"
"[0.5869801044464111, 0.5736293792724609, -0.1551135927438736]","[0.4861442744731903, 0.5283749103546143, -0.05441708490252495]","[0.6050440073013306, 0.7202655673027039, -0.1672641634941101]","[0.4159202575683594, 0.4821898937225342, 0.027722345665097237]","[0.6043058633804321, 0.8541316986083984, -0.3006468415260315]","[0.3540821671485901, 0.39289453625679016, -0.006268633995205164]","[0.5634282231330872, 0.8474221229553223, -0.009793893434107304]","[0.4999627470970154, 0.845669150352478, 0.009910421445965767]"
"[0.5868980288505554, 0.5734341144561768, -0.14847591519355774]","[0.48552554845809937, 0.5283026099205017, -0.04433654248714447]","[0.605034589767456, 0.7202921509742737, -0.15961503982543945]","[0.41610589623451233, 0.48469486832618713, 0.036036111414432526]","[0.60471111536026, 0.8541286587715149, -0.29287439584732056]","[0.3541406989097595, 0.395099014043808, 0.0005788725102320313]","[0.5632675290107727, 0.8463274836540222, -0.010235502384603024]","[0.49990013241767883, 0.845172643661499, 0.010351601056754589]"
"[0.5868936777114868, 0.573273777961731, -0.15734288096427917]","[0.48506399989128113, 0.5283979177474976, -0.05378936231136322]","[0.6050549149513245, 0.7202326059341431, -0.16668707132339478]","[0.4150201082229614, 0.495675265789032, 0.024140991270542145]","[0.6051207780838013, 0.8538956642150879, -0.2946067750453949]","[0.3507400453090668, 0.41275784373283386, -0.02189347706735134]","[0.5627821683883667, 0.8451074361801147, -0.010135321877896786]","[0.499605655670166, 0.8443976044654846, 0.010238676331937313]"
"[0.5869300961494446, 0.5732601284980774, -0.16974826157093048]","[0.4850083589553833, 0.5284772515296936, -0.0665062665939331]","[0.6049854755401611, 0.7202380895614624, -0.1767837256193161]","[0.4137222170829773, 0.5009728670120239, 0.016706418246030807]","[0.6051401495933533, 0.853777289390564, -0.3003983795642853]","[0.3473159372806549, 0.42386236786842346, -0.02978268638253212]","[0.5623365044593811, 0.8425394892692566, -0.010141415521502495]","[0.49912819266319275, 0.8417323231697083, 0.010240619070827961]"
"[0.5869472622871399, 0.5732552409172058, -0.17839694023132324]","[0.48487263917922974, 0.528468906879425, -0.06631914526224136]","[0.6048176288604736, 0.720381498336792, -0.18471284210681915]","[0.4110373854637146, 0.5043540000915527, 0.014358618296682835]","[0.6051315069198608, 0.8532067537307739, -0.3050535023212433]","[0.34320154786109924, 0.4328942894935608, -0.02465086616575718]","[0.5617044568061829, 0.8398904204368591, -0.010276958346366882]","[0.4986036419868469, 0.8381906747817993, 0.010363164357841015]"
"[0.5869652032852173, 0.5733032822608948, -0.17790354788303375]","[0.48480209708213806, 0.5284829139709473, -0.06435564905405045]","[0.6048023104667664, 0.7204316258430481, -0.1878245323896408]","[0.41116228699684143, 0.511798083782196, 0.01641537994146347]","[0.6052672863006592, 0.8528149724006653, -0.3104839622974396]","[0.34213870763778687, 0.44978195428848267, -0.019496338441967964]","[0.561440110206604, 0.8392614126205444, -0.010279015637934208]","[0.4984930753707886, 0.8378562927246094, 0.010363487526774406]"
"[0.5869942903518677, 0.5733028054237366, -0.17956218123435974]","[0.4848008155822754, 0.5287272334098816, -0.066103495657444]","[0.6047853231430054, 0.7202346324920654, -0.190193310379982]","[0.4108359217643738, 0.5214176177978516, 0.013615964911878109]","[0.6054227948188782, 0.8525741100311279, -0.31152480840682983]","[0.3378218114376068, 0.4623728394508362, -0.02413146384060383]","[0.560860276222229, 0.8387555480003357, -0.010279006324708462]","[0.4982806444168091, 0.8366119861602783, 0.01036276575177908]"
"[0.5870548486709595, 0.573301374912262, -0.18993285298347473]","[0.48454517126083374, 0.5291175842285156, -0.07510470598936081]","[0.6047307252883911, 0.7200905680656433, -0.19901104271411896]","[0.4090525805950165, 0.5265825986862183, 0.0007315565599128604]","[0.605497419834137, 0.8525133728981018, -0.32202431559562683]","[0.3334842324256897, 0.4732750952243805, -0.040573496371507645]","[0.5605551600456238, 0.8377222418785095, -0.010303780436515808]","[0.49785706400871277, 0.835156261920929, 0.010383046232163906]"
"[0.5870954394340515, 0.5735043883323669, -0.18968911468982697]","[0.48404571413993835, 0.5295178890228271, -0.07783528417348862]","[0.6046968102455139, 0.7199614644050598, -0.1988976150751114]","[0.4077775776386261, 0.5331154465675354, -0.008052806369960308]","[0.6055344939231873, 0.8524197936058044, -0.3273444175720215]","[0.32796117663383484, 0.48196670413017273, -0.062249474227428436]","[0.5600305795669556, 0.8374971747398376, -0.010282245464622974]","[0.49755725264549255, 0.8348317742347717, 0.010358711704611778]"
"[0.5871660709381104, 0.5734537243843079, -0.187932088971138]","[0.48373350501060486, 0.5309569239616394, -0.07638540118932724]","[0.6046847105026245, 0.7195066809654236, -0.19426307082176208]","[0.4072685241699219, 0.5385444760322571, -0.00467247748747468]","[0.6056020259857178, 0.8521554470062256, -0.3215489089488983]","[0.32611820101737976, 0.49504169821739197, -0.056929297745227814]","[0.5600213408470154, 0.8375827074050903, -0.010900055058300495]","[0.49756067991256714, 0.8350132703781128, 0.010983096435666084]"
"[0.587167501449585, 0.5733254551887512, -0.18819449841976166]","[0.48358437418937683, 0.532343864440918, -0.07473708689212799]","[0.6046794652938843, 0.7190869450569153, -0.19432315230369568]","[0.4058781564235687, 0.5437031984329224, 0.006578852888196707]","[0.6058035492897034, 0.851885974407196, -0.3213125765323639]","[0.3244171440601349, 0.5041886568069458, -0.04316814988851547]","[0.5600348711013794, 0.8376423120498657, -0.012243003584444523]","[0.497724711894989, 0.8355932235717773, 0.012341313995420933]"
"[0.5871753692626953, 0.5732622742652893, -0.19005337357521057]","[0.48341554403305054, 0.532958447933197, -0.0734504759311676]","[0.6046760082244873, 0.7187363505363464, -0.19680356979370117]","[0.4053592085838318, 0.5456507205963135, 0.006772713735699654]","[0.6058981418609619, 0.8516175746917725, -0.3239251673221588]","[0.3234862983226776, 0.5059508085250854, -0.042990792542696]","[0.56009441614151, 0.8377271890640259, -0.01316738035529852]","[0.49784228205680847, 0.8356368541717529, 0.013271650299429893]"
"[0.5871676802635193, 0.5728999972343445, -0.19138659536838531]","[0.4830656945705414, 0.5348495841026306, -0.07265303283929825]","[0.6046693325042725, 0.7185785174369812, -0.1977628916501999]","[0.4050350785255432, 0.556606650352478, 0.006722728721797466]","[0.6059930920600891, 0.8513076901435852, -0.32390648126602173]","[0.3244868814945221, 0.5275058150291443, -0.0431455560028553]","[0.5601091980934143, 0.8377954363822937, -0.01334129273891449]","[0.49790653586387634, 0.8359140157699585, 0.013452351093292236]"
"[0.587162971496582, 0.5727617144584656, -0.1894049048423767]","[0.4827572703361511, 0.5357979536056519, -0.0671996995806694]","[0.6046628952026367, 0.7184906601905823, -0.19046293199062347]","[0.40543073415756226, 0.5633478164672852, 0.015740303322672844]","[0.6061208248138428, 0.8510278463363647, -0.31486138701438904]","[0.3254866898059845, 0.5437573194503784, -0.03457561507821083]","[0.5601068139076233, 0.8380300402641296, -0.013495907187461853]","[0.49801769852638245, 0.836469292640686, 0.01360852550715208]"
"[0.5871551036834717, 0.5726974010467529, -0.1778896600008011]","[0.4823305904865265, 0.5376526117324829, -0.06259040534496307]","[0.6047045588493347, 0.7181937098503113, -0.17836128175258636]","[0.4057074785232544, 0.5694347620010376, 0.0177833940833807]","[0.6063805818557739, 0.8506045341491699, -0.3114663064479828]","[0.32538217306137085, 0.5548706650733948, -0.03507784754037857]","[0.5601059198379517, 0.8390645980834961, -0.013527688570320606]","[0.49829673767089844, 0.8375205993652344, 0.013643549755215645]"
"[0.5870838761329651, 0.5726040601730347, -0.15912304818630219]","[0.4816867709159851, 0.5417096018791199, -0.06315319985151291]","[0.6047019958496094, 0.7173122763633728, -0.1537323296070099]","[0.40578240156173706, 0.5731914639472961, 0.00023105446598492563]","[0.6064905524253845, 0.8498355150222778, -0.28709909319877625]","[0.3245982229709625, 0.5679313540458679, -0.0707324966788292]","[0.5601491928100586, 0.8405914306640625, -0.011190813034772873]","[0.4986165463924408, 0.839889407157898, 0.011342505924403667]"
"[0.5868250131607056, 0.572417140007019, -0.1575053334236145]","[0.48047006130218506, 0.5449783205986023, -0.07198619097471237]","[0.60480797290802, 0.7165009379386902, -0.1472877860069275]","[0.40536007285118103, 0.5781048536300659, -0.017753412947058678]","[0.6066619753837585, 0.8491885662078857, -0.2785874605178833]","[0.3243523836135864, 0.5780639052391052, -0.09365638345479965]","[0.5601478219032288, 0.8410214185714722, -0.009971496649086475]","[0.49873432517051697, 0.8409793972969055, 0.010142570361495018]"
"[0.5867255926132202, 0.5721871256828308, -0.156851127743721]","[0.4794441759586334, 0.5476611256599426, -0.07474204897880554]","[0.6049341559410095, 0.7160223126411438, -0.1477203071117401]","[0.40536919236183167, 0.5835813879966736, -0.023120027035474777]","[0.606820821762085, 0.848676323890686, -0.2793165147304535]","[0.32495424151420593, 0.587928295135498, -0.10188555717468262]","[0.5601895451545715, 0.841305136680603, -0.00930811371654272]","[0.49885138869285583, 0.8418387174606323, 0.0094876354560256]"
"[0.5867456197738647, 0.571757972240448, -0.15271274745464325]","[0.4787629544734955, 0.5490617752075195, -0.07807914912700653]","[0.6054615378379822, 0.7153812646865845, -0.14131249487400055]","[0.405831903219223, 0.5895694494247437, -0.028818754479289055]","[0.60712730884552, 0.848447859287262, -0.2726791203022003]","[0.32512447237968445, 0.5968196392059326, -0.10866762697696686]","[0.5601767897605896, 0.8419275283813477, -0.007501482032239437]","[0.49881410598754883, 0.8424934148788452, 0.007703703828155994]"
"[0.5867397785186768, 0.5712271332740784, -0.15516377985477448]","[0.4784178137779236, 0.5504127144813538, -0.07983458042144775]","[0.6056515574455261, 0.7144234776496887, -0.14470697939395905]","[0.40625837445259094, 0.597109854221344, -0.02830975316464901]","[0.6073065996170044, 0.8482944965362549, -0.275326669216156]","[0.32640698552131653, 0.6067781448364258, -0.11103807389736176]","[0.5601600408554077, 0.8427120447158813, -0.007528933696448803]","[0.4986862540245056, 0.8432735204696655, 0.0077338917180895805]"
"[0.5867509841918945, 0.5709756016731262, -0.15578937530517578]","[0.47843167185783386, 0.5509971380233765, -0.08203944563865662]","[0.6057214140892029, 0.7137002348899841, -0.14263930916786194]","[0.40797191858291626, 0.6023806929588318, -0.028138481080532074]","[0.6074691414833069, 0.8481362462043762, -0.27151790261268616]","[0.32902923226356506, 0.6165778636932373, -0.1115281730890274]","[0.560063362121582, 0.8429017663002014, -0.007053856272250414]","[0.4984661936759949, 0.8432585000991821, 0.0072754668071866035]"
"[0.5867647528648376, 0.5709325671195984, -0.15343867242336273]","[0.47833338379859924, 0.552056610584259, -0.0880051702260971]","[0.6057590246200562, 0.7136238813400269, -0.13553257286548615]","[0.40847519040107727, 0.6045929789543152, -0.04412563145160675]","[0.6075880527496338, 0.8481338620185852, -0.262437641620636]","[0.3294491469860077, 0.6270620226860046, -0.1401938498020172]","[0.5600050687789917, 0.8432264924049377, -0.0059646968729794025]","[0.49845167994499207, 0.8434258103370667, 0.006201915442943573]"
"[0.5867573022842407, 0.5709778666496277, -0.1502552479505539]","[0.47826939821243286, 0.5530180335044861, -0.0921141728758812]","[0.605766236782074, 0.7136319279670715, -0.127877876162529]","[0.4117048680782318, 0.6104690432548523, -0.049721695482730865]","[0.6076721549034119, 0.8482311367988586, -0.25222650170326233]","[0.3336731195449829, 0.6365722417831421, -0.14731207489967346]","[0.5599294304847717, 0.8436040878295898, -0.004812987055629492]","[0.4984453618526459, 0.8435403108596802, 0.005060524679720402]"
"[0.5867564678192139, 0.5712358355522156, -0.14750359952449799]","[0.4781213700771332, 0.5540896654129028, -0.09064698219299316]","[0.6057870388031006, 0.713642954826355, -0.12342704087495804]","[0.41358885169029236, 0.6160330176353455, -0.048344798386096954]","[0.6078736782073975, 0.8485605120658875, -0.24253937602043152]","[0.3377659022808075, 0.6495879292488098, -0.14411567151546478]","[0.559927761554718, 0.8443368673324585, -0.004790537524968386]","[0.49876612424850464, 0.8441100120544434, 0.005043833516538143]"
"[0.5867318511009216, 0.5716168880462646, -0.1475142389535904]","[0.4778086245059967, 0.5554298758506775, -0.09166930615901947]","[0.6058130860328674, 0.7137660384178162, -0.12379644066095352]","[0.4151560962200165, 0.6227673888206482, -0.0468137264251709]","[0.6080653667449951, 0.848940372467041, -0.2423260658979416]","[0.3418876826763153, 0.6603288650512695, -0.13684941828250885]","[0.5598555207252502, 0.8448132276535034, -0.0048296269960701466]","[0.4987890422344208, 0.8444125056266785, 0.005086700432002544]"
"[0.5865885019302368, 0.5718225836753845, -0.14068512618541718]","[0.47748029232025146, 0.5559206604957581, -0.09053932875394821]","[0.605816662311554, 0.7137823700904846, -0.11410382390022278]","[0.417113333940506, 0.626816987991333, -0.042624332010746]","[0.6081328988075256, 0.8493586778640747, -0.2317923754453659]","[0.34723788499832153, 0.6672528386116028, -0.13091178238391876]","[0.55985027551651, 0.8453571200370789, -0.004796269349753857]","[0.498820960521698, 0.8446791768074036, 0.00505586713552475]"
"[0.5865755677223206, 0.5718246698379517, -0.1407032608985901]","[0.4774303436279297, 0.55596524477005, -0.08199986815452576]","[0.6058667302131653, 0.7137337923049927, -0.11753373593091965]","[0.4174579977989197, 0.6319085359573364, -0.035909365862607956]","[0.608219563961029, 0.8496335744857788, -0.23285159468650818]","[0.34896641969680786, 0.6780049204826355, -0.12949605286121368]","[0.5598463416099548, 0.8459200859069824, -0.004832869861274958]","[0.49883994460105896, 0.844922661781311, 0.005084920208901167]"
"[0.5865745544433594, 0.5718159079551697, -0.14260932803153992]","[0.47741571068763733, 0.5557887554168701, -0.08496939390897751]","[0.6059542298316956, 0.713732898235321, -0.11713115125894547]","[0.41827547550201416, 0.6365002989768982, -0.03905142471194267]","[0.6082462668418884, 0.8497862815856934, -0.22808949649333954]","[0.3541729748249054, 0.6895443201065063, -0.1342180073261261]","[0.5598604083061218, 0.8459498882293701, -0.004674370866268873]","[0.4988356828689575, 0.8448390364646912, 0.004920396022498608]"
"[0.5865036249160767, 0.571802020072937, -0.15418630838394165]","[0.4772835671901703, 0.5556798577308655, -0.1011844053864479]","[0.6059557199478149, 0.7137367129325867, -0.11855394393205643]","[0.4182683527469635, 0.6432482004165649, -0.056214697659015656]","[0.6082414388656616, 0.8498647212982178, -0.2354816347360611]","[0.3556085228919983, 0.7038513422012329, -0.1525665819644928]","[0.5598728060722351, 0.8459075689315796, -0.004087093751877546]","[0.4987647831439972, 0.8446714878082275, 0.004332142882049084]"
"[0.5864523649215698, 0.5716656446456909, -0.15878917276859283]","[0.4769657552242279, 0.5557006597518921, -0.10834724456071854]","[0.6059650182723999, 0.7137400507926941, -0.12121471017599106]","[0.41875210404396057, 0.648500382900238, -0.06028059497475624]","[0.6081617474555969, 0.8498654365539551, -0.23680312931537628]","[0.3575628101825714, 0.7151778340339661, -0.15406866371631622]","[0.5599951148033142, 0.8457744717597961, -0.0037914381828159094]","[0.49876728653907776, 0.8444817662239075, 0.004030672833323479]"
"[0.5863825678825378, 0.5715046525001526, -0.15849915146827698]","[0.4767772853374481, 0.5557902455329895, -0.11831099539995193]","[0.6059505939483643, 0.7137992978096008, -0.1196625679731369]","[0.42035195231437683, 0.6528764963150024, -0.07626552134752274]","[0.6079332232475281, 0.8498191833496094, -0.22855214774608612]","[0.3616473376750946, 0.7247504591941833, -0.16987085342407227]","[0.5601146817207336, 0.8455468416213989, -0.0022373287938535213]","[0.49874359369277954, 0.8443496823310852, 0.0024589337408542633]"
"[0.5862767696380615, 0.57121342420578, -0.15496206283569336]","[0.47670313715934753, 0.5559090971946716, -0.12182752788066864]","[0.605875551700592, 0.7139014005661011, -0.1087895855307579]","[0.42289432883262634, 0.6561819911003113, -0.08314008265733719]","[0.6076558828353882, 0.8496765494346619, -0.2133515626192093]","[0.3658612072467804, 0.7335511445999146, -0.17722436785697937]","[0.5601078867912292, 0.8453262448310852, 0.0003597484319470823]","[0.4984613060951233, 0.8441157937049866, -0.00014318892499431968]"
"[0.5862144231796265, 0.5709454417228699, -0.15277425944805145]","[0.47672560811042786, 0.5558962821960449, -0.12338993698358536]","[0.6056756973266602, 0.7139371633529663, -0.10483720153570175]","[0.4265681505203247, 0.658906877040863, -0.08432619273662567]","[0.6072931885719299, 0.8495945930480957, -0.2100410759449005]","[0.36882883310317993, 0.7404652833938599, -0.18003953993320465]","[0.5600795149803162, 0.8447629809379578, 0.0016891027335077524]","[0.4981340169906616, 0.8434750437736511, -0.0014639556175097823]"
"[0.586113691329956, 0.570709764957428, -0.14826925098896027]","[0.47672855854034424, 0.5559804439544678, -0.12517231702804565]","[0.6054036021232605, 0.7139691114425659, -0.09910614043474197]","[0.42915579676628113, 0.6633955836296082, -0.08728073537349701]","[0.606968343257904, 0.849612295627594, -0.20672793686389923]","[0.3703957796096802, 0.7504317164421082, -0.18672150373458862]","[0.5600796937942505, 0.8445889949798584, 0.003114299150183797]","[0.4980732798576355, 0.843393862247467, -0.0028744349256157875]"
"[0.5860264897346497, 0.5704616904258728, -0.146133691072464]","[0.4767291247844696, 0.5560643672943115, -0.125672847032547]","[0.6051217317581177, 0.7139896750450134, -0.0959436371922493]","[0.43110471963882446, 0.6661964058876038, -0.08801396191120148]","[0.6066305041313171, 0.8496237993240356, -0.2007228583097458]","[0.372710645198822, 0.7606497406959534, -0.186290442943573]","[0.5600666403770447, 0.8439509272575378, 0.003776074154302478]","[0.49786141514778137, 0.8428305983543396, -0.003531024791300297]"
