l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[1068.411376953125, 609.7957763671875]","[887.854736328125, 560.191650390625]","[1108.2408447265625, 751.099609375]","[757.971435546875, 501.896484375]","[1093.771484375, 904.4820556640625]","[649.6705322265625, 391.9388122558594]","[1018.6204833984375, 914.654541015625]","[898.881591796875, 898.7745361328125]"
"[1068.0914306640625, 609.5756225585938]","[886.1266479492188, 558.493408203125]","[1108.86962890625, 750.9324951171875]","[757.0471801757812, 495.3225402832031]","[1093.923095703125, 904.6937255859375]","[654.0658569335938, 382.8665771484375]","[1019.1424560546875, 914.2915649414062]","[898.1669311523438, 898.2828369140625]"
"[1067.82373046875, 609.0870361328125]","[887.8764038085938, 558.5350952148438]","[1108.9970703125, 750.0690307617188]","[763.365478515625, 492.81427001953125]","[1094.368896484375, 904.050537109375]","[660.531982421875, 377.9947814941406]","[1018.6143798828125, 915.0142822265625]","[898.794189453125, 899.1578369140625]"
"[1068.0150146484375, 609.3076782226562]","[889.4542236328125, 558.6371459960938]","[1109.260009765625, 750.2265014648438]","[766.5807495117188, 488.7135314941406]","[1094.816650390625, 904.35791015625]","[664.546630859375, 365.7935485839844]","[1018.8104248046875, 916.200439453125]","[899.5838623046875, 900.2537841796875]"
"[1068.122802734375, 609.1434936523438]","[889.7843017578125, 557.7837524414062]","[1109.1920166015625, 749.6292114257812]","[769.170166015625, 484.09564208984375]","[1094.58544921875, 904.4448852539062]","[671.4924926757812, 359.6769104003906]","[1018.823486328125, 917.203857421875]","[899.523193359375, 901.1801147460938]"
"[1066.929443359375, 609.451416015625]","[890.588134765625, 556.6861572265625]","[1108.629150390625, 749.767822265625]","[770.5980224609375, 479.8634948730469]","[1094.90625, 905.02978515625]","[678.0715942382812, 351.79071044921875]","[1018.174072265625, 918.1367797851562]","[899.9793090820312, 901.7237548828125]"
"[1067.11328125, 609.472900390625]","[892.0533447265625, 556.2864990234375]","[1109.264404296875, 750.0615234375]","[774.2783203125, 478.2545166015625]","[1094.6478271484375, 905.14599609375]","[686.6480712890625, 350.06005859375]","[1017.5692138671875, 918.8215942382812]","[900.4432373046875, 902.195068359375]"
"[1067.1990966796875, 609.66455078125]","[892.473876953125, 556.0177001953125]","[1108.223388671875, 750.369873046875]","[775.1416625976562, 474.5424499511719]","[1094.353759765625, 905.388916015625]","[689.9969482421875, 341.523193359375]","[1017.8389892578125, 920.6551513671875]","[900.4342041015625, 903.605712890625]"
"[1066.98388671875, 609.3339233398438]","[893.190185546875, 554.994384765625]","[1108.337890625, 750.8659057617188]","[777.7337036132812, 471.53985595703125]","[1094.189697265625, 906.6758422851562]","[695.9564208984375, 338.23779296875]","[1017.15673828125, 920.7117919921875]","[900.0774536132812, 903.5491943359375]"
"[1067.78515625, 609.3267822265625]","[893.01171875, 554.7369384765625]","[1108.2529296875, 751.2562255859375]","[778.5521850585938, 467.3553771972656]","[1093.7662353515625, 906.3821411132812]","[700.4310302734375, 331.41326904296875]","[1017.7307739257812, 920.4189453125]","[899.8071899414062, 903.262451171875]"
"[1068.941162109375, 610.6498413085938]","[887.8416748046875, 554.0076904296875]","[1107.2479248046875, 757.025390625]","[784.9764404296875, 467.47418212890625]","[1096.1021728515625, 903.068115234375]","[706.4807739257812, 339.0098876953125]","[1020.837890625, 927.772705078125]","[901.181884765625, 910.763427734375]"
"[1066.9844970703125, 612.3220825195312]","[890.4501342773438, 553.1791381835938]","[1105.5859375, 755.3817138671875]","[785.9700927734375, 460.35699462890625]","[1094.99755859375, 903.7527465820312]","[714.577392578125, 329.7615051269531]","[1018.1720581054688, 924.7822265625]","[899.4176025390625, 908.6484375]"
"[1067.565673828125, 612.1082763671875]","[890.3580322265625, 552.7494506835938]","[1105.410888671875, 755.457275390625]","[787.3357543945312, 458.8003234863281]","[1094.45751953125, 904.365478515625]","[718.4134521484375, 324.11474609375]","[1018.759765625, 924.8237915039062]","[899.661376953125, 908.3760986328125]"
"[1067.30615234375, 611.4413452148438]","[890.5376586914062, 551.1051025390625]","[1105.2484130859375, 755.4884033203125]","[788.7474365234375, 454.8419494628906]","[1094.25341796875, 904.0881958007812]","[722.9634399414062, 319.68603515625]","[1018.4564208984375, 925.5908203125]","[899.4005126953125, 908.744873046875]"
"[1067.873046875, 611.5110473632812]","[890.52880859375, 550.6023559570312]","[1104.6441650390625, 754.86572265625]","[790.318115234375, 452.5107421875]","[1093.720947265625, 904.5040283203125]","[729.7128295898438, 316.91217041015625]","[1019.539306640625, 924.140380859375]","[899.7894287109375, 907.426025390625]"
"[1067.840576171875, 610.5902709960938]","[890.4662475585938, 549.4843139648438]","[1104.8209228515625, 754.4968872070312]","[791.4303588867188, 448.27789306640625]","[1092.923095703125, 905.0022583007812]","[732.0770263671875, 311.344970703125]","[1019.9716796875, 925.0772094726562]","[900.0631713867188, 908.222900390625]"
"[1068.3212890625, 611.9444580078125]","[890.8119506835938, 550.0256958007812]","[1104.2359619140625, 754.834228515625]","[794.9690551757812, 446.550537109375]","[1093.04052734375, 904.510986328125]","[737.6065063476562, 311.72711181640625]","[1021.1954345703125, 924.33203125]","[901.0426025390625, 907.4637451171875]"
"[1068.9647216796875, 611.5172119140625]","[891.35107421875, 549.9725341796875]","[1104.271728515625, 754.990478515625]","[797.7293701171875, 445.0542297363281]","[1093.3111572265625, 904.7835693359375]","[743.3470458984375, 308.64312744140625]","[1021.2145385742188, 925.0120849609375]","[900.8140869140625, 908.2164306640625]"
"[1071.9798583984375, 607.3914794921875]","[894.8233642578125, 550.5648803710938]","[1108.589599609375, 749.6793212890625]","[798.4323120117188, 451.26434326171875]","[1095.689208984375, 904.5826416015625]","[745.1817626953125, 303.55047607421875]","[1027.332763671875, 923.2531127929688]","[904.095947265625, 905.417236328125]"
"[1071.969970703125, 607.6231689453125]","[895.0223388671875, 549.6029052734375]","[1107.9742431640625, 749.6402587890625]","[799.64501953125, 445.8743591308594]","[1095.2794189453125, 905.3475952148438]","[751.322998046875, 298.78839111328125]","[1027.684814453125, 923.395751953125]","[904.51025390625, 905.5156860351562]"
"[1072.23291015625, 607.46142578125]","[895.3134155273438, 548.0726318359375]","[1108.4354248046875, 749.6641845703125]","[800.3162841796875, 439.0623779296875]","[1095.1492919921875, 905.3023681640625]","[755.626220703125, 291.20306396484375]","[1027.8153076171875, 923.3743286132812]","[904.1911010742188, 905.3117065429688]"
"[1072.4732666015625, 607.1121826171875]","[895.9521484375, 547.4800415039062]","[1108.215576171875, 749.72265625]","[803.4561767578125, 437.38336181640625]","[1094.5811767578125, 905.3585815429688]","[762.0374145507812, 286.5749816894531]","[1028.0469970703125, 922.3375854492188]","[904.82373046875, 904.337158203125]"
"[1072.6768798828125, 607.2465209960938]","[896.0615234375, 546.6370849609375]","[1108.1163330078125, 750.20361328125]","[804.6375732421875, 434.6011047363281]","[1094.68310546875, 905.7068481445312]","[766.797119140625, 285.62359619140625]","[1027.555908203125, 922.2101440429688]","[904.3229370117188, 903.96826171875]"
"[1072.2890625, 607.32373046875]","[896.0693359375, 545.8063354492188]","[1108.0726318359375, 750.0645751953125]","[804.78662109375, 430.9107971191406]","[1094.2391357421875, 905.594970703125]","[771.0565185546875, 282.66180419921875]","[1027.5489501953125, 921.9808349609375]","[904.5430908203125, 903.7122802734375]"
"[1069.589111328125, 611.7172241210938]","[891.7069091796875, 543.967041015625]","[1103.9501953125, 754.48974609375]","[809.5574951171875, 420.7440185546875]","[1091.751220703125, 905.38720703125]","[780.9691772460938, 281.45947265625]","[1021.1678466796875, 925.8583984375]","[899.45068359375, 907.7816162109375]"
"[1069.896484375, 612.0782470703125]","[891.1278076171875, 543.7548828125]","[1104.52392578125, 755.4900512695312]","[813.3365478515625, 420.5997314453125]","[1091.619873046875, 905.6917724609375]","[786.635986328125, 276.61065673828125]","[1022.0473022460938, 925.5774536132812]","[899.172607421875, 907.5423583984375]"
"[1070.029296875, 611.929443359375]","[891.300048828125, 543.3572387695312]","[1105.1290283203125, 754.6301879882812]","[817.3269653320312, 418.180419921875]","[1091.709716796875, 904.691162109375]","[792.2374877929688, 272.7929992675781]","[1021.7506713867188, 925.1244506835938]","[898.5118408203125, 907.0247802734375]"
"[1069.79638671875, 612.838134765625]","[892.03662109375, 543.0360717773438]","[1105.4112548828125, 754.9307861328125]","[818.9610595703125, 413.80657958984375]","[1091.9542236328125, 904.7742919921875]","[796.6737060546875, 266.85784912109375]","[1021.7217407226562, 924.901123046875]","[898.9011840820312, 906.5631103515625]"
"[1071.755859375, 606.7640380859375]","[897.981689453125, 542.1015625]","[1107.8212890625, 750.430908203125]","[823.0699462890625, 422.9988098144531]","[1093.359619140625, 905.4874877929688]","[802.62890625, 270.77020263671875]","[1026.442138671875, 918.3067016601562]","[903.6478271484375, 899.0798950195312]"
"[1073.2454833984375, 611.596435546875]","[896.088134765625, 542.264892578125]","[1105.07958984375, 755.5724487304688]","[827.4388427734375, 417.656982421875]","[1091.93896484375, 902.2623291015625]","[806.7749633789062, 269.88543701171875]","[1027.7230224609375, 921.80126953125]","[903.4375, 903.4893798828125]"
"[1068.8128662109375, 607.9605102539062]","[896.90966796875, 539.833740234375]","[1107.7650146484375, 751.6009521484375]","[824.7383422851562, 412.09088134765625]","[1092.433837890625, 906.24365234375]","[809.1217041015625, 261.65362548828125]","[1018.8131103515625, 916.951171875]","[897.88916015625, 897.1153564453125]"
"[1069.1280517578125, 607.6322021484375]","[898.45849609375, 538.3038330078125]","[1108.2529296875, 751.65234375]","[828.6785888671875, 408.0625305175781]","[1092.60546875, 906.4356079101562]","[819.0151977539062, 255.0417022705078]","[1018.6755981445312, 916.7254638671875]","[898.026611328125, 896.6356201171875]"
"[1069.374267578125, 608.1673583984375]","[898.5751953125, 538.3790283203125]","[1107.993408203125, 751.8450927734375]","[829.1075439453125, 407.23406982421875]","[1092.723876953125, 906.210205078125]","[820.90478515625, 254.60238647460938]","[1018.8041381835938, 917.1727294921875]","[897.881591796875, 896.7489624023438]"
"[1069.4713134765625, 608.7500610351562]","[898.7261962890625, 538.285888671875]","[1108.2037353515625, 753.0027465820312]","[829.3980712890625, 408.440673828125]","[1092.8330078125, 906.6121215820312]","[822.4969482421875, 256.9451904296875]","[1018.8491821289062, 916.9173583984375]","[898.101318359375, 896.2146606445312]"
"[1069.052734375, 608.2369384765625]","[898.4584350585938, 537.4945678710938]","[1108.2081298828125, 752.4464721679688]","[829.2432861328125, 407.61639404296875]","[1093.1710205078125, 906.0214233398438]","[823.3848266601562, 256.74188232421875]","[1019.0714721679688, 916.872802734375]","[898.3702392578125, 896.2718505859375]"
"[1069.033203125, 608.6107788085938]","[898.3443603515625, 537.9772338867188]","[1108.1654052734375, 751.9525146484375]","[829.1038818359375, 408.07763671875]","[1092.7489013671875, 907.001708984375]","[823.5437622070312, 256.28631591796875]","[1018.7330932617188, 916.0111083984375]","[897.907470703125, 895.8863525390625]"
"[1068.9482421875, 608.7149658203125]","[898.8312377929688, 538.5202026367188]","[1108.0711669921875, 751.949951171875]","[829.0313720703125, 407.22943115234375]","[1093.0440673828125, 906.4859619140625]","[822.49169921875, 253.81466674804688]","[1018.835205078125, 916.6297607421875]","[898.486572265625, 896.3653564453125]"
"[1068.8896484375, 608.3971557617188]","[898.9393310546875, 538.1259155273438]","[1108.101318359375, 751.4902954101562]","[829.114501953125, 408.5843811035156]","[1092.843505859375, 906.3539428710938]","[822.7227172851562, 256.85186767578125]","[1018.8242797851562, 916.311279296875]","[898.8514404296875, 896.2545166015625]"
"[1068.674560546875, 608.6138305664062]","[898.7297973632812, 538.3057861328125]","[1108.291748046875, 751.6512451171875]","[828.8345947265625, 409.2318420410156]","[1092.8994140625, 907.1270751953125]","[822.1832885742188, 258.0824890136719]","[1018.7012939453125, 915.9589233398438]","[898.732666015625, 895.9220581054688]"
"[1069.128662109375, 608.29248046875]","[898.90771484375, 538.4127197265625]","[1108.1912841796875, 751.43408203125]","[828.5341796875, 409.31634521484375]","[1093.3856201171875, 905.8641357421875]","[821.3248901367188, 255.13970947265625]","[1019.06494140625, 916.672119140625]","[898.788330078125, 896.6568603515625]"
"[1069.269287109375, 607.9171752929688]","[898.5916748046875, 538.379150390625]","[1108.20166015625, 750.5872802734375]","[827.4977416992188, 409.7471008300781]","[1093.8470458984375, 905.565185546875]","[818.0462646484375, 256.64361572265625]","[1019.8372192382812, 916.8502807617188]","[899.2666015625, 896.715087890625]"
"[1068.2774658203125, 608.1888427734375]","[897.7340087890625, 538.4631958007812]","[1107.8194580078125, 749.8587646484375]","[826.46728515625, 409.6644287109375]","[1093.7442626953125, 905.680419921875]","[815.6896362304688, 257.5686950683594]","[1019.532470703125, 915.9439697265625]","[899.03857421875, 896.0418090820312]"
"[1068.88427734375, 608.462890625]","[897.4080810546875, 539.28662109375]","[1107.7158203125, 750.3631591796875]","[826.1168212890625, 412.4249267578125]","[1094.2308349609375, 905.2948608398438]","[812.8115234375, 260.71649169921875]","[1020.0052490234375, 915.77197265625]","[899.2559814453125, 896.0687255859375]"
"[1073.0994873046875, 610.9742431640625]","[896.2750244140625, 539.80810546875]","[1105.1624755859375, 753.821044921875]","[829.5289306640625, 413.9526672363281]","[1093.4078369140625, 900.1481323242188]","[813.0983276367188, 267.54632568359375]","[1028.995849609375, 921.0787353515625]","[904.3629150390625, 902.5181884765625]"
"[1072.5968017578125, 611.177734375]","[896.0478515625, 540.8947143554688]","[1104.9573974609375, 753.9813232421875]","[828.792236328125, 417.2999267578125]","[1093.738525390625, 900.3314208984375]","[810.09375, 268.741455078125]","[1029.0780029296875, 921.1715087890625]","[904.7774047851562, 903.057373046875]"
"[1071.208984375, 606.9231567382812]","[898.928466796875, 542.743408203125]","[1107.1182861328125, 748.6517333984375]","[824.755615234375, 425.5337219238281]","[1095.308349609375, 903.904541015625]","[806.8355712890625, 270.4287414550781]","[1027.54638671875, 917.8753051757812]","[905.415771484375, 899.3908081054688]"
"[1071.789306640625, 606.6378784179688]","[897.9904174804688, 542.3218994140625]","[1107.5552978515625, 748.0367431640625]","[822.658203125, 424.83441162109375]","[1095.1595458984375, 903.633544921875]","[803.1422119140625, 272.0481262207031]","[1028.4090576171875, 918.0192260742188]","[905.35595703125, 899.567626953125]"
"[1071.407470703125, 607.22119140625]","[897.5960083007812, 543.0250244140625]","[1107.6634521484375, 748.2205810546875]","[820.4210205078125, 425.45599365234375]","[1094.9202880859375, 904.3342895507812]","[796.958740234375, 273.0274658203125]","[1028.8626708984375, 918.5870361328125]","[906.0689697265625, 900.1239624023438]"
"[1069.45751953125, 612.8718872070312]","[890.8145141601562, 542.5904541015625]","[1104.087646484375, 753.0433349609375]","[816.2708129882812, 416.6734619140625]","[1093.09765625, 903.83203125]","[793.2784423828125, 268.72039794921875]","[1023.4125366210938, 924.22119140625]","[899.9979248046875, 906.0577392578125]"
